Random Generator,bet,02-2015,04-2015,06-2015,08-2015,10-2015,12-2015,02-2016,04-2016,06-2016,08-2016,10-2016,12-2016,02-2017,04-2017,06-2017,08-2017,10-2017,12-2017,02-2018,04-2018,06-2018,08-2018,10-2018,12-2018
166,0.170345644515318,0.33771929824561403,0.41228070175438597,0.42857142857142855,0.4185022026431718,0.42290748898678415,0.4247787610619469,0.3876651982378855,0.34210526315789475,0.3183856502242152,0.2543859649122807,0.2025862068965517,0.17167381974248927,0.1440677966101695,0.10638297872340426,0.07172995780590717,0.07083333333333333,0.06584362139917696,0.0875,0.08333333333333333,0.07112970711297072,0.08368200836820083,0.0954356846473029,0.1276595744680851,0.17543859649122806
167,0.114041015751808,0.276,0.2971887550200803,0.27125506072874495,0.2727272727272727,0.27049180327868855,0.2540322580645161,0.24193548387096775,0.20967741935483872,0.18442622950819673,0.156,0.12350597609561753,0.084,0.06746031746031746,0.044534412955465584,0.044534412955465584,0.0321285140562249,0.03187250996015936,0.044,0.06451612903225806,0.06611570247933884,0.06611570247933884,0.0546218487394958,0.05555555555555555,0.04700854700854701
168,0.154168787511713,0.4658119658119658,0.4666666666666667,0.4495798319327731,0.49166666666666664,0.4834710743801653,0.45188284518828453,0.44583333333333336,0.39330543933054396,0.3459915611814346,0.3045267489711934,0.3089430894308943,0.3253012048192771,0.3107569721115538,0.2607003891050584,0.23282442748091603,0.20463320463320464,0.1839080459770115,0.20152091254752852,0.22592592592592592,0.22878228782287824,0.2647058823529412,0.3048327137546468,0.34328358208955223,0.3622641509433962
169,0.102809432304264,0.2792452830188679,0.2737642585551331,0.27906976744186046,0.25,0.24535315985130113,0.23247232472324722,0.19330855018587362,0.17921146953405018,0.15714285714285714,0.11913357400722022,0.10408921933085502,0.06792452830188679,0.06766917293233082,0.07003891050583658,0.0622568093385214,0.07633587786259542,0.0708955223880597,0.07865168539325842,0.08015267175572519,0.08015267175572519,0.07279693486590039,0.07279693486590039,0.08015267175572519,0.07662835249042145
170,0.148504964669609,0.25213675213675213,0.30735930735930733,0.3218884120171674,0.3940677966101695,0.4476987447698745,0.44672131147540983,0.4163265306122449,0.3673469387755102,0.26141078838174275,0.19834710743801653,0.17551020408163265,0.18518518518518517,0.1680327868852459,0.15918367346938775,0.15476190476190477,0.14285714285714285,0.12648221343873517,0.11023622047244094,0.1220472440944882,0.11284046692607004,0.09652509652509653,0.09961685823754789,0.10038610038610038,0.08171206225680934
171,0.0882661222510892,0.29004329004329005,0.2851063829787234,0.2809917355371901,0.27459016393442626,0.2620967741935484,0.24497991967871485,0.22924901185770752,0.18846153846153846,0.17110266159695817,0.1444866920152091,0.11406844106463879,0.08745247148288973,0.0694980694980695,0.051181102362204724,0.05426356589147287,0.04633204633204633,0.04580152671755725,0.0421455938697318,0.043137254901960784,0.048,0.044,0.05138339920948617,0.05952380952380952,0.05905511811023622
172,0.140758796978192,0.3358208955223881,0.35135135135135137,0.34901960784313724,0.3515625,0.36538461538461536,0.37735849056603776,0.32575757575757575,0.25650557620817843,0.2007168458781362,0.15714285714285714,0.16370106761565836,0.14685314685314685,0.125,0.08664259927797834,0.054945054945054944,0.055350553505535055,0.0625,0.0599250936329588,0.06273062730627306,0.07749077490774908,0.08856088560885608,0.08856088560885608,0.1044776119402985,0.10948905109489052
173,0.144029437975194,0.35714285714285715,0.365296803652968,0.38009049773755654,0.4200913242009132,0.4298642533936652,0.4434782608695652,0.42035398230088494,0.3805309734513274,0.3347826086956522,0.2794759825327511,0.23504273504273504,0.19913419913419914,0.1810344827586207,0.1630901287553648,0.12446351931330472,0.11063829787234042,0.08936170212765958,0.08898305084745763,0.07659574468085106,0.08050847457627118,0.09745762711864407,0.12236286919831224,0.13983050847457626,0.17094017094017094
174,0.138997291573297,0.3938053097345133,0.4080717488789238,0.4439461883408072,0.4488888888888889,0.44493392070484583,0.4222222222222222,0.40707964601769914,0.3347826086956522,0.2987012987012987,0.23275862068965517,0.1724137931034483,0.14655172413793102,0.10775862068965517,0.07488986784140969,0.0735930735930736,0.07391304347826087,0.08583690987124463,0.08085106382978724,0.07883817427385892,0.07053941908713693,0.0653061224489796,0.06048387096774194,0.06666666666666667,0.06640625
175,0.132759850645579,0.4497816593886463,0.4369369369369369,0.41517857142857145,0.39285714285714285,0.3739130434782609,0.31277533039647576,0.2782608695652174,0.20851063829787234,0.14655172413793102,0.10344827586206896,0.09361702127659574,0.08368200836820083,0.045081967213114756,0.03319502074688797,0.02857142857142857,0.028455284552845527,0.020161290322580645,0.012244897959183673,0.012145748987854251,0.016260162601626018,0.024096385542168676,0.032,0.04819277108433735,0.05241935483870968
176,0.143656428682148,0.5393700787401575,0.49411764705882355,0.4738955823293173,0.45161290322580644,0.3983739837398374,0.3891213389121339,0.3432203389830508,0.28085106382978725,0.2330508474576271,0.19913419913419914,0.18487394957983194,0.1680327868852459,0.136,0.14056224899598393,0.11811023622047244,0.09486166007905138,0.09803921568627451,0.09055118110236221,0.08870967741935484,0.08433734939759036,0.10441767068273092,0.10526315789473684,0.09053497942386832,0.1111111111111111
177,0.108868210560377,0.3346938775510204,0.3306122448979592,0.3153526970954357,0.28688524590163933,0.276,0.2840466926070039,0.2578125,0.2490272373540856,0.22868217054263565,0.21673003802281368,0.2159090909090909,0.22007722007722008,0.19923371647509577,0.17898832684824903,0.1423076923076923,0.12260536398467432,0.10038610038610038,0.09266409266409266,0.058823529411764705,0.05019305019305019,0.046875,0.03787878787878788,0.045454545454545456,0.05303030303030303
178,0.106315256389349,0.2693877551020408,0.24193548387096775,0.2336065573770492,0.226890756302521,0.2345679012345679,0.25833333333333336,0.24066390041493776,0.21666666666666667,0.18181818181818182,0.14522821576763487,0.11522633744855967,0.10126582278481013,0.08860759493670886,0.07024793388429752,0.06451612903225806,0.0642570281124498,0.05555555555555555,0.07114624505928854,0.0933852140077821,0.11153846153846154,0.10546875,0.09727626459143969,0.109375,0.11284046692607004
179,0.136123895517217,0.3700787401574803,0.383399209486166,0.36507936507936506,0.4,0.41732283464566927,0.4330708661417323,0.37549407114624506,0.3333333333333333,0.30196078431372547,0.2548262548262548,0.17938931297709923,0.1647940074906367,0.1590909090909091,0.15057915057915058,0.11363636363636363,0.13409961685823754,0.11450381679389313,0.1076923076923077,0.10038610038610038,0.11196911196911197,0.0888030888030888,0.09375,0.09961685823754789,0.10566037735849057
180,0.114760006583349,0.2661596958174905,0.2796934865900383,0.32170542635658916,0.32558139534883723,0.3359375,0.3228346456692913,0.3055555555555556,0.26294820717131473,0.22672064777327935,0.20318725099601595,0.18725099601593626,0.196,0.21686746987951808,0.1686746987951807,0.16733067729083664,0.1557377049180328,0.1440329218106996,0.13807531380753138,0.10970464135021098,0.12236286919831224,0.1016949152542373,0.09282700421940929,0.11158798283261803,0.1145374449339207
181,0.139193635948602,0.24299065420560748,0.19724770642201836,0.1822429906542056,0.16129032258064516,0.1822429906542056,0.18518518518518517,0.182648401826484,0.17511520737327188,0.13145539906103287,0.12322274881516587,0.08450704225352113,0.06542056074766354,0.05092592592592592,0.046511627906976744,0.0365296803652968,0.03636363636363636,0.0410958904109589,0.041474654377880185,0.04186046511627907,0.05429864253393665,0.05726872246696035,0.05701754385964912,0.05172413793103448,0.04583333333333333
182,0.0931228285882604,0.20425531914893616,0.19742489270386265,0.20851063829787234,0.21008403361344538,0.2,0.20164609053497942,0.21074380165289255,0.21074380165289255,0.18143459915611815,0.15319148936170213,0.12017167381974249,0.06493506493506493,0.05701754385964912,0.034934497816593885,0.029787234042553193,0.03017241379310345,0.056768558951965066,0.07017543859649122,0.09482758620689655,0.11440677966101695,0.11715481171548117,0.12448132780082988,0.1276595744680851,0.1341991341991342
183,0.135784363881711,0.49361702127659574,0.44396551724137934,0.40948275862068967,0.39316239316239315,0.39565217391304347,0.44155844155844154,0.3700440528634361,0.3288888888888889,0.2747747747747748,0.22321428571428573,0.18376068376068377,0.1638655462184874,0.1459227467811159,0.12875536480686695,0.1228813559322034,0.11538461538461539,0.09829059829059829,0.11864406779661017,0.12987012987012986,0.15254237288135594,0.17872340425531916,0.19915254237288135,0.18454935622317598,0.1853448275862069
184,0.139291375681758,0.36254980079681276,0.352,0.3795918367346939,0.4122448979591837,0.3904382470119522,0.36507936507936506,0.31496062992125984,0.26877470355731226,0.23107569721115537,0.1746031746031746,0.13654618473895583,0.11244979919678715,0.10441767068273092,0.08695652173913043,0.07874015748031496,0.068,0.07692307692307693,0.05220883534136546,0.0392156862745098,0.039525691699604744,0.04032258064516129,0.06299212598425197,0.072,0.08812260536398467
185,0.0915054279759217,0.19196428571428573,0.18454935622317598,0.19823788546255505,0.21585903083700442,0.21645021645021645,0.2094017094017094,0.189873417721519,0.1829787234042553,0.1829787234042553,0.1625,0.13877551020408163,0.14285714285714285,0.13580246913580246,0.13008130081300814,0.11382113821138211,0.10121457489878542,0.09349593495934959,0.08502024291497975,0.06882591093117409,0.068,0.06,0.044,0.04819277108433735,0.045454545454545456
186,0.170588305795151,0.3688888888888889,0.3738738738738739,0.41517857142857145,0.3656387665198238,0.3744493392070485,0.37280701754385964,0.3521739130434783,0.3263598326359833,0.2768595041322314,0.2757201646090535,0.25833333333333336,0.226890756302521,0.15833333333333333,0.12396694214876033,0.1016260162601626,0.10204081632653061,0.10655737704918032,0.10526315789473684,0.1016260162601626,0.11788617886178862,0.1566265060240964,0.17786561264822134,0.18359375,0.20077220077220076
187,0.141593269448339,0.39914163090128757,0.41228070175438597,0.4017467248908297,0.4224137931034483,0.48917748917748916,0.4721030042918455,0.41739130434782606,0.4192139737991266,0.3157894736842105,0.23706896551724138,0.20502092050209206,0.189873417721519,0.1518987341772152,0.11063829787234042,0.08085106382978724,0.055793991416309016,0.046610169491525424,0.05150214592274678,0.05172413793103448,0.07203389830508475,0.09361702127659574,0.10683760683760683,0.10344827586206896,0.1038961038961039
188,0.151578007813283,0.31950207468879666,0.31512605042016806,0.3206751054852321,0.29831932773109243,0.30864197530864196,0.34439834024896265,0.33884297520661155,0.2987551867219917,0.2375,0.1589958158995816,0.16182572614107885,0.14049586776859505,0.09504132231404959,0.09387755102040816,0.07723577235772358,0.0642570281124498,0.06557377049180328,0.08196721311475409,0.08641975308641975,0.09917355371900827,0.1078838174273859,0.12704918032786885,0.15789473684210525,0.22580645161290322
189,0.100382778855487,0.17094017094017094,0.16810344827586207,0.13392857142857142,0.1504424778761062,0.16666666666666666,0.18584070796460178,0.16591928251121077,0.15178571428571427,0.15859030837004406,0.14601769911504425,0.12831858407079647,0.1145374449339207,0.1091703056768559,0.08733624454148471,0.09090909090909091,0.08050847457627118,0.08936170212765958,0.07659574468085106,0.06382978723404255,0.07112970711297072,0.0851063829787234,0.08547008547008547,0.06837606837606838,0.08085106382978724
190,0.123786788476739,0.21875,0.25,0.2825112107623318,0.29646017699115046,0.30837004405286345,0.3318777292576419,0.32608695652173914,0.28695652173913044,0.2775330396475771,0.2412280701754386,0.21212121212121213,0.19130434782608696,0.13777777777777778,0.10176991150442478,0.09090909090909091,0.10176991150442478,0.11255411255411256,0.10964912280701754,0.13004484304932734,0.13839285714285715,0.14601769911504425,0.13537117903930132,0.1277533039647577,0.13247863247863248
191,0.132804080125231,0.42857142857142855,0.475,0.5040983606557377,0.4775510204081633,0.5102040816326531,0.484,0.42570281124497994,0.3493975903614458,0.2896825396825397,0.2578125,0.21235521235521235,0.20703125,0.19844357976653695,0.16731517509727625,0.128,0.11885245901639344,0.10612244897959183,0.1016260162601626,0.08906882591093117,0.11244979919678715,0.10569105691056911,0.10441767068273092,0.11155378486055777,0.10526315789473684
192,0.170663431488791,0.4056603773584906,0.39436619718309857,0.3691588785046729,0.3665158371040724,0.35135135135135137,0.3508771929824561,0.3022222222222222,0.27074235807860264,0.24888888888888888,0.19383259911894274,0.16299559471365638,0.13392857142857142,0.12053571428571429,0.0963302752293578,0.1004566210045662,0.09375,0.08482142857142858,0.08771929824561403,0.08260869565217391,0.06808510638297872,0.0635593220338983,0.07327586206896551,0.05084745762711865,0.04741379310344827
193,0.0994032113165908,0.30677290836653387,0.321285140562249,0.357429718875502,0.31746031746031744,0.33070866141732286,0.30980392156862746,0.2840466926070039,0.2277992277992278,0.19615384615384615,0.19540229885057472,0.16793893129770993,0.16538461538461538,0.13636363636363635,0.10902255639097744,0.08148148148148149,0.08921933085501858,0.09328358208955224,0.08239700374531835,0.06367041198501873,0.05947955390334572,0.0449438202247191,0.03717472118959108,0.03745318352059925,0.030303030303030304
194,0.116001157156261,0.2918454935622318,0.2782608695652174,0.25333333333333335,0.2648401826484018,0.2398190045248869,0.2669683257918552,0.26146788990825687,0.2465753424657534,0.2,0.16055045871559634,0.14678899082568808,0.12612612612612611,0.1031390134529148,0.05309734513274336,0.04310344827586207,0.03896103896103896,0.043478260869565216,0.03375527426160337,0.03375527426160337,0.038135593220338986,0.0379746835443038,0.04583333333333333,0.045081967213114756,0.06477732793522267
195,0.139272195588676,0.3333333333333333,0.3333333333333333,0.31950207468879666,0.32644628099173556,0.33195020746887965,0.3514644351464435,0.3319327731092437,0.2669491525423729,0.18454935622317598,0.1471861471861472,0.13100436681222707,0.1091703056768559,0.06986899563318777,0.0611353711790393,0.04291845493562232,0.05150214592274678,0.05063291139240506,0.05042016806722689,0.04219409282700422,0.042735042735042736,0.046413502109704644,0.06382978723404255,0.05172413793103448,0.047619047619047616
196,0.11494406159097,0.3130434782608696,0.2982456140350877,0.28879310344827586,0.2680851063829787,0.2911392405063291,0.3181818181818182,0.2916666666666667,0.2827868852459016,0.25609756097560976,0.23265306122448978,0.21161825726141079,0.19433198380566802,0.1532258064516129,0.15139442231075698,0.13654618473895583,0.116,0.10714285714285714,0.09090909090909091,0.08267716535433071,0.09019607843137255,0.10424710424710425,0.11235955056179775,0.1169811320754717,0.11742424242424243
197,0.170247005547345,0.4189189189189189,0.4337899543378995,0.41013824884792627,0.3926940639269406,0.3561643835616438,0.2995391705069124,0.27522935779816515,0.23423423423423423,0.1743119266055046,0.14285714285714285,0.1583710407239819,0.1504424778761062,0.14347826086956522,0.13333333333333333,0.08928571428571429,0.07048458149779736,0.048672566371681415,0.030973451327433628,0.03111111111111111,0.022123893805309734,0.03125,0.017937219730941704,0.018018018018018018,0.017937219730941704
198,0.155716026425865,0.3675889328063241,0.3614457831325301,0.3333333333333333,0.3821138211382114,0.4074074074074074,0.4326530612244898,0.3817427385892116,0.3179916317991632,0.26778242677824265,0.25416666666666665,0.22983870967741934,0.21176470588235294,0.19455252918287938,0.14960629921259844,0.13095238095238096,0.08366533864541832,0.072,0.064,0.072,0.092,0.104,0.10843373493975904,0.11952191235059761,0.13253012048192772
199,0.10568215051772,0.3031496062992126,0.30158730158730157,0.2976190476190476,0.28125,0.3153846153846154,0.3320610687022901,0.2932330827067669,0.26136363636363635,0.23371647509578544,0.20833333333333334,0.1893939393939394,0.1918819188191882,0.18081180811808117,0.14760147601476015,0.11070110701107011,0.08582089552238806,0.07462686567164178,0.055762081784386616,0.05660377358490566,0.03383458646616541,0.041044776119402986,0.041044776119402986,0.04887218045112782,0.06691449814126393
200,0.170441992286631,0.2324561403508772,0.252212389380531,0.27876106194690264,0.3203463203463203,0.35526315789473684,0.3347826086956522,0.28820960698689957,0.2683982683982684,0.22807017543859648,0.17105263157894737,0.1565217391304348,0.1415929203539823,0.10762331838565023,0.09417040358744394,0.05454545454545454,0.04072398190045249,0.0319634703196347,0.04524886877828054,0.05045871559633028,0.04017857142857143,0.04504504504504504,0.03982300884955752,0.03125,0.027522935779816515
